# name,acc
# unit,m/s^2
# id,3
time,accX,accY,accZ,lightOn,task,measurementID 
1574612142805,-3.684078,7.8248496,-4.7189717,false,Start wait time,365382D4-4101-421D-B5DB-E73AB6067337
1574612142815,-3.6768951,7.8188643,-4.7309427,false,Start wait time,365382D4-4101-421D-B5DB-E73AB6067337
1574612142912,-3.6631286,7.813477,-4.727351,false,Start wait time,365382D4-4101-421D-B5DB-E73AB6067337
1574612142916,-3.6529531,7.8050976,-4.7189717,false,Start wait time,365382D4-4101-421D-B5DB-E73AB6067337
1574612143015,-3.6409822,7.799112,-4.710592,false,Start wait time,365382D4-4101-421D-B5DB-E73AB6067337
1574612143019,-3.6463692,7.7889366,-4.7135844,false,Start wait time,365382D4-4101-421D-B5DB-E73AB6067337
1574612143123,-3.651756,7.797915,-4.7165775,false,Start wait time,365382D4-4101-421D-B5DB-E73AB6067337
1574612143126,-3.6583402,7.8104844,-4.727351,false,Start wait time,365382D4-4101-421D-B5DB-E73AB6067337
1574612143226,-3.655946,7.8116817,-4.7201686,false,Start wait time,365382D4-4101-421D-B5DB-E73AB6067337
1574612143230,-3.6697125,7.784148,-4.7141833,false,Start wait time,365382D4-4101-421D-B5DB-E73AB6067337
1574612143232,-3.693056,7.753622,-4.6830587,false,Start wait time,365382D4-4101-421D-B5DB-E73AB6067337
1574612143234,-3.674501,7.757812,-4.693234,false,Start wait time,365382D4-4101-421D-B5DB-E73AB6067337
1574612143235,-3.6715083,7.8104844,-4.723161,false,Start wait time,365382D4-4101-421D-B5DB-E73AB6067337
1574612143238,-3.7008374,7.8912888,-4.768651,false,Start wait time,365382D4-4101-421D-B5DB-E73AB6067337
1574612143240,-3.714604,7.902063,-4.7638626,false,Start wait time,365382D4-4101-421D-B5DB-E73AB6067337
1574612143334,-3.719991,7.8835077,-4.745308,false,Start wait time,365382D4-4101-421D-B5DB-E73AB6067337
1574612143338,-3.6583402,7.849989,-4.7339354,false,Start wait time,365382D4-4101-421D-B5DB-E73AB6067337
1574612143514,-3.6248214,7.7691846,-4.703409,true,Start wait time,365382D4-4101-421D-B5DB-E73AB6067337
1574612143516,-3.5942953,7.805696,-4.7483006,true,Start wait time,365382D4-4101-421D-B5DB-E73AB6067337
1574612143540,-3.6014779,7.826047,-4.7417164,false,Start wait time,365382D4-4101-421D-B5DB-E73AB6067337
1574612143541,-3.6116533,7.8206596,-4.7177744,false,Start wait time,365382D4-4101-421D-B5DB-E73AB6067337
1574612143645,-3.6272156,7.8146744,-4.709395,false,Start wait time,365382D4-4101-421D-B5DB-E73AB6067337
1574612143648,-3.638588,7.820061,-4.710592,false,Start wait time,365382D4-4101-421D-B5DB-E73AB6067337
1574612143751,-3.6272156,7.837419,-4.7243586,true,Start wait time,365382D4-4101-421D-B5DB-E73AB6067337
1574612143754,-3.6236243,7.840412,-4.7219644,true,Start wait time,365382D4-4101-421D-B5DB-E73AB6067337
1574612143855,-3.6230257,7.8422074,-4.71119,false,Start wait time,365382D4-4101-421D-B5DB-E73AB6067337
1574612143859,-3.6284127,7.835025,-4.7058034,false,Start wait time,365382D4-4101-421D-B5DB-E73AB6067337
1574612143963,-3.6337996,7.815273,-4.7177744,false,Start wait time,365382D4-4101-421D-B5DB-E73AB6067337
1574612143967,-3.6457705,7.8188643,-4.732738,false,Start wait time,365382D4-4101-421D-B5DB-E73AB6067337
1574612144072,-3.650559,7.8368206,-4.743512,false,Start wait time,365382D4-4101-421D-B5DB-E73AB6067337
1574612144074,-3.6445735,7.829638,-4.7339354,false,Start wait time,365382D4-4101-421D-B5DB-E73AB6067337
1574612144179,-3.643975,7.8062944,-4.720767,false,Start wait time,365382D4-4101-421D-B5DB-E73AB6067337
1574612144182,-3.6421793,7.805696,-4.735731,false,Start wait time,365382D4-4101-421D-B5DB-E73AB6067337
1574612144275,-3.6601357,7.813477,-4.7243586,false,Start wait time,365382D4-4101-421D-B5DB-E73AB6067337
1574612144280,-3.654749,7.805696,-4.730344,false,Start wait time,365382D4-4101-421D-B5DB-E73AB6067337
1574612144485,-3.654749,7.8188643,-4.7321396,false,Start wait time,365382D4-4101-421D-B5DB-E73AB6067337
1574612144489,-3.6523547,7.8068933,-4.7279496,false,Start wait time,365382D4-4101-421D-B5DB-E73AB6067337
1574612144696,-3.6780925,7.821857,-4.7255554,false,Start wait time,365382D4-4101-421D-B5DB-E73AB6067337
1574612144700,-3.6822822,7.8446016,-4.747103,false,Start wait time,365382D4-4101-421D-B5DB-E73AB6067337
1574612144701,-3.6284127,7.799112,-4.7189717,false,Start wait time,365382D4-4101-421D-B5DB-E73AB6067337
1574612144703,-3.618836,7.799112,-4.72376,false,Start wait time,365382D4-4101-421D-B5DB-E73AB6067337
1574612144704,-3.6541502,7.838018,-4.722563,false,Start wait time,365382D4-4101-421D-B5DB-E73AB6067337
1574612144705,-3.655946,7.844003,-4.722563,false,Start wait time,365382D4-4101-421D-B5DB-E73AB6067337
1574612144707,-3.6260185,7.8248496,-4.679467,false,Start wait time,365382D4-4101-421D-B5DB-E73AB6067337
1574612144707,-3.6254199,7.8308353,-4.691438,false,Start wait time,365382D4-4101-421D-B5DB-E73AB6067337
1574612144708,-3.6218286,7.8475947,-4.697424,false,Start wait time,365382D4-4101-421D-B5DB-E73AB6067337
1574612144709,-3.6284127,7.844003,-4.6842556,false,Start wait time,365382D4-4101-421D-B5DB-E73AB6067337
1574612144710,-3.602675,7.832032,-4.693234,false,Start wait time,365382D4-4101-421D-B5DB-E73AB6067337
1574612144805,-3.6110547,7.8356237,-4.675876,false,Start wait time,365382D4-4101-421D-B5DB-E73AB6067337
1574612144808,-3.618836,7.8529816,-4.6806645,false,Start wait time,365382D4-4101-421D-B5DB-E73AB6067337
1574612144810,-3.6326025,7.8529816,-4.683657,false,Start wait time,365382D4-4101-421D-B5DB-E73AB6067337
1574612144906,-3.6272156,7.8703394,-4.706402,false,Start wait time,365382D4-4101-421D-B5DB-E73AB6067337
1574612144909,-3.620033,7.872135,-4.7189717,false,Start wait time,365382D4-4101-421D-B5DB-E73AB6067337
1574612144911,-3.6128504,7.8583684,-4.707599,false,Start wait time,365382D4-4101-421D-B5DB-E73AB6067337
