# name,gyro
# unit,m/s^2
# id,2
time,gyroX,gyroY,gyroZ,lightOn,task,measurementID 
1574794123234,2.9541984,1.519084,-0.8778626,false,Start wait time,8BE48EF2-1737-44E4-A70E-28F13373161A
1574794123243,2.8396947,1.7175573,-0.9160305,false,Start wait time,8BE48EF2-1737-44E4-A70E-28F13373161A
1574794123337,2.480916,1.908397,-0.9312977,false,Start wait time,8BE48EF2-1737-44E4-A70E-28F13373161A
1574794123342,2.0152671,2.1450381,-0.870229,false,Start wait time,8BE48EF2-1737-44E4-A70E-28F13373161A
1574794123444,2.0305343,2.0305343,-0.40458015,false,Start wait time,8BE48EF2-1737-44E4-A70E-28F13373161A
1574794123448,2.3969467,1.6030535,0.45038167,false,Start wait time,8BE48EF2-1737-44E4-A70E-28F13373161A
1574794123674,2.59542,1.5572519,0.73282444,true,Start wait time,8BE48EF2-1737-44E4-A70E-28F13373161A
1574794123676,2.7633588,1.5038168,0.22900763,true,Start wait time,8BE48EF2-1737-44E4-A70E-28F13373161A
1574794123757,2.832061,1.6641221,-0.66412216,false,Start wait time,8BE48EF2-1737-44E4-A70E-28F13373161A
1574794123762,3.2442749,2.2442749,-1.648855,false,Start wait time,8BE48EF2-1737-44E4-A70E-28F13373161A
1574794123862,3.816794,2.351145,-1.6183206,false,Start wait time,8BE48EF2-1737-44E4-A70E-28F13373161A
1574794123967,4.80916,1.221374,0.9312977,false,Start wait time,8BE48EF2-1737-44E4-A70E-28F13373161A
1574794123972,3.778626,0.13740458,1.5114504,false,Start wait time,8BE48EF2-1737-44E4-A70E-28F13373161A
1574794124078,3.7633588,0.28244275,1.351145,false,Start wait time,8BE48EF2-1737-44E4-A70E-28F13373161A
1574794124083,3.4732823,2.557252,1.2519084,false,Start wait time,8BE48EF2-1737-44E4-A70E-28F13373161A
1574794124176,3.4122138,2.7480917,1.1221374,false,Start wait time,8BE48EF2-1737-44E4-A70E-28F13373161A
1574794124180,3.206107,2.9770992,-1.8931298,false,Start wait time,8BE48EF2-1737-44E4-A70E-28F13373161A
1574794124282,3.091603,2.9312978,-2.0229008,false,Start wait time,8BE48EF2-1737-44E4-A70E-28F13373161A
1574794124596,2.9770992,1.832061,-2.442748,false,Start wait time,8BE48EF2-1737-44E4-A70E-28F13373161A
1574794124600,3.6183207,2.183206,-2.0152671,false,Start wait time,8BE48EF2-1737-44E4-A70E-28F13373161A
