# name,acc
# unit,m/s^2
# id,3
time,accX,accY,accZ,lightOn,task,measurementID 
1574792836888,-1.0259154,-8.596381,4.0138793,false,Start wait time,F98E2685-D35A-47DC-BF30-738187229A40
1574792836898,-1.1312603,-8.627506,4.1282024,false,Start wait time,F98E2685-D35A-47DC-BF30-738187229A40
1574792836988,-1.1378443,-8.7053175,4.143166,false,Start wait time,F98E2685-D35A-47DC-BF30-738187229A40
1574792836992,-1.1246762,-8.7538,4.203021,false,Start wait time,F98E2685-D35A-47DC-BF30-738187229A40
1574792837098,-1.1653777,-8.806473,4.2341456,false,Start wait time,F98E2685-D35A-47DC-BF30-738187229A40
1574792837101,-1.0193313,-8.856153,4.177882,false,Start wait time,F98E2685-D35A-47DC-BF30-738187229A40
1574792837199,-1.0151415,-8.863335,4.201824,false,Start wait time,F98E2685-D35A-47DC-BF30-738187229A40
1574792837202,-1.0510546,-8.7538,4.1096473,false,Start wait time,F98E2685-D35A-47DC-BF30-738187229A40
1574792837309,-1.0720038,-8.743625,4.045004,false,Start wait time,F98E2685-D35A-47DC-BF30-738187229A40
1574792837313,-1.0253168,-8.850765,4.031237,false,Start wait time,F98E2685-D35A-47DC-BF30-738187229A40
1574792837410,-0.9995792,-8.87351,4.0497923,false,Start wait time,F98E2685-D35A-47DC-BF30-738187229A40
1574792837413,-0.9696517,-8.893861,4.0318356,false,Start wait time,F98E2685-D35A-47DC-BF30-738187229A40
1574792837727,-0.9600749,-8.904634,3.9965212,false,Start wait time,F98E2685-D35A-47DC-BF30-738187229A40
1574792837731,-0.97862995,-8.88608,3.9546227,false,Start wait time,F98E2685-D35A-47DC-BF30-738187229A40
1574792837828,-0.91817635,-8.88608,3.8762126,false,Start wait time,F98E2685-D35A-47DC-BF30-738187229A40
1574792837832,-0.9588778,-9.015965,3.9522285,false,Start wait time,F98E2685-D35A-47DC-BF30-738187229A40
1574792837939,-1.0085574,-8.947132,4.0539823,false,Start wait time,F98E2685-D35A-47DC-BF30-738187229A40
1574792837943,-1.0223241,-8.959702,4.080917,false,Start wait time,F98E2685-D35A-47DC-BF30-738187229A40
1574792837946,-1.0636241,-8.734048,4.140772,false,Start wait time,F98E2685-D35A-47DC-BF30-738187229A40
1574792837948,-1.2515689,-8.631696,4.3281183,false,Start wait time,F98E2685-D35A-47DC-BF30-738187229A40
1574792837951,-1.3156139,-8.508993,4.4759603,false,Start wait time,F98E2685-D35A-47DC-BF30-738187229A40
1574792837953,-1.2473791,-8.556278,4.505289,false,Start wait time,F98E2685-D35A-47DC-BF30-738187229A40
1574792837954,-1.0702082,-8.954314,4.0958805,false,Start wait time,F98E2685-D35A-47DC-BF30-738187229A40
1574792838038,-1.1019313,-8.965088,4.1437645,false,Start wait time,F98E2685-D35A-47DC-BF30-738187229A40
1574792838041,-1.0223241,-8.8328085,4.0258503,false,Start wait time,F98E2685-D35A-47DC-BF30-738187229A40
1574792838143,-1.0534488,-8.863335,4.072537,false,Start wait time,F98E2685-D35A-47DC-BF30-738187229A40
1574792838146,-0.9636662,-8.850765,4.0880995,false,Start wait time,F98E2685-D35A-47DC-BF30-738187229A40
1574792838248,-0.96665895,-8.8328085,4.063559,false,Start wait time,F98E2685-D35A-47DC-BF30-738187229A40
1574792838251,-0.9564836,-8.801684,4.021062,false,Start wait time,F98E2685-D35A-47DC-BF30-738187229A40
1574792838353,-1.003769,-8.828619,4.059369,false,Start wait time,F98E2685-D35A-47DC-BF30-738187229A40
1574792838356,-1.0618285,-8.872911,4.1317935,false,Start wait time,F98E2685-D35A-47DC-BF30-738187229A40
1574792838358,-1.0271125,-8.8328085,4.063559,false,Start wait time,F98E2685-D35A-47DC-BF30-738187229A40
1574792838361,-0.9935937,-8.831013,4.0144777,false,Start wait time,F98E2685-D35A-47DC-BF30-738187229A40
1574792838363,-1.0301052,-8.826224,4.0282445,false,Start wait time,F98E2685-D35A-47DC-BF30-738187229A40
1574792838364,-0.9995792,-8.835801,3.9917328,false,Start wait time,F98E2685-D35A-47DC-BF30-738187229A40
1574792838364,-1.0845734,-8.794501,4.091092,false,Start wait time,F98E2685-D35A-47DC-BF30-738187229A40
