# name,gyro
# unit,m/s^2
# id,2
time,gyroX,gyroY,gyroZ,lightOn,task,measurementID 
1574491772531,48.374046,54.419846,-14.557252,false,Start wait time,B90E0B28-49ED-4391-B247-6ABD208A4B3A
1574491772539,55.099236,60.17557,-19.480917,false,Start wait time,B90E0B28-49ED-4391-B247-6ABD208A4B3A
1574491772632,57.519085,62.351147,-27.541985,false,Start wait time,B90E0B28-49ED-4391-B247-6ABD208A4B3A
1574491772636,56.15267,61.664124,-30.740458,false,Start wait time,B90E0B28-49ED-4391-B247-6ABD208A4B3A
1574491772842,52.931297,60.23664,-31.786259,false,Start wait time,B90E0B28-49ED-4391-B247-6ABD208A4B3A
1574491772846,51.755726,58.74046,-30.450382,false,Start wait time,B90E0B28-49ED-4391-B247-6ABD208A4B3A
1574491772950,51.82443,61.992367,-29.48855,false,Start wait time,B90E0B28-49ED-4391-B247-6ABD208A4B3A
1574491772954,52.351147,63.068703,-29.824427,false,Start wait time,B90E0B28-49ED-4391-B247-6ABD208A4B3A
1574491773052,52.91603,62.038166,-30.80916,true,Start wait time,B90E0B28-49ED-4391-B247-6ABD208A4B3A
1574491773054,52.290077,60.290077,-33.931297,true,Start wait time,B90E0B28-49ED-4391-B247-6ABD208A4B3A
1574491773162,51.82443,58.89313,-35.664124,false,Start wait time,B90E0B28-49ED-4391-B247-6ABD208A4B3A
1574491773166,48.93893,59.091602,-36.74046,false,Start wait time,B90E0B28-49ED-4391-B247-6ABD208A4B3A
1574491773472,46.053436,60.38168,-36.717556,false,Start wait time,B90E0B28-49ED-4391-B247-6ABD208A4B3A
1574491773475,40.32061,62.49618,-36.748093,false,Start wait time,B90E0B28-49ED-4391-B247-6ABD208A4B3A
1574491773580,26.625954,63.82443,-31.778625,false,Start wait time,B90E0B28-49ED-4391-B247-6ABD208A4B3A
1574491773584,25.503817,56.84733,-30.19084,false,Start wait time,B90E0B28-49ED-4391-B247-6ABD208A4B3A
1574491773682,30.770992,46.603054,-22.419847,false,Start wait time,B90E0B28-49ED-4391-B247-6ABD208A4B3A
1574491773687,27.648855,46.580154,-23.038168,false,Start wait time,B90E0B28-49ED-4391-B247-6ABD208A4B3A
1574491773690,19.412214,44.519085,-19.671755,false,Start wait time,B90E0B28-49ED-4391-B247-6ABD208A4B3A
1574491773690,20.816793,43.51145,-16.167938,false,Start wait time,B90E0B28-49ED-4391-B247-6ABD208A4B3A
1574491773691,34.664124,34.85496,-13.648855,false,Start wait time,B90E0B28-49ED-4391-B247-6ABD208A4B3A
1574491773691,40.82443,35.23664,-13.549619,false,Start wait time,B90E0B28-49ED-4391-B247-6ABD208A4B3A
1574491773692,1.3129771,41.17557,-1.6641221,false,Start wait time,B90E0B28-49ED-4391-B247-6ABD208A4B3A
1574491773795,-8.244275,37.015266,4.0992365,false,Start wait time,B90E0B28-49ED-4391-B247-6ABD208A4B3A
1574491773799,-9.793893,4.366412,-7.59542,false,Start wait time,B90E0B28-49ED-4391-B247-6ABD208A4B3A
