# name,acc
# unit,m/s^2
# id,3
time,accX,accY,accZ,lightOn,task,measurementID 
1574441417536,1.4053963,-9.200318,3.0148985,false,Start wait time,62DCC903-E02B-4395-AB9F-18C2E80853EA
1574441417957,1.4041992,-9.208099,3.0280666,false,Start wait time,62DCC903-E02B-4395-AB9F-18C2E80853EA
1574441418484,1.407192,-9.21229,3.0430303,false,Start wait time,62DCC903-E02B-4395-AB9F-18C2E80853EA
1574441418488,1.4149733,-9.209297,3.0388405,false,Start wait time,62DCC903-E02B-4395-AB9F-18C2E80853EA
1574441418585,1.423353,-9.205107,3.0256724,false,Start wait time,62DCC903-E02B-4395-AB9F-18C2E80853EA
1574441418588,1.4209588,-9.19972,3.0346506,false,Start wait time,62DCC903-E02B-4395-AB9F-18C2E80853EA
1574441418590,1.4263457,-9.19972,3.0334535,false,Start wait time,62DCC903-E02B-4395-AB9F-18C2E80853EA
1574441418693,1.4227544,-9.204509,3.0364463,false,Start wait time,62DCC903-E02B-4395-AB9F-18C2E80853EA
1574441418696,1.4287399,-9.208099,3.0322564,false,Start wait time,62DCC903-E02B-4395-AB9F-18C2E80853EA
1574441418698,1.4191631,-9.218275,3.031658,false,Start wait time,62DCC903-E02B-4395-AB9F-18C2E80853EA
1574441418796,1.407192,-9.222465,3.0454245,false,Start wait time,62DCC903-E02B-4395-AB9F-18C2E80853EA
1574441418799,1.400608,-9.193136,3.0412347,false,Start wait time,62DCC903-E02B-4395-AB9F-18C2E80853EA
1574441418905,1.4347254,-9.198523,3.0358477,false,Start wait time,62DCC903-E02B-4395-AB9F-18C2E80853EA
1574441418909,1.4526819,-9.2308445,3.0801406,false,Start wait time,62DCC903-E02B-4395-AB9F-18C2E80853EA
1574441418912,1.4413095,-9.1668,3.1106665,false,Start wait time,62DCC903-E02B-4395-AB9F-18C2E80853EA
1574441419005,1.484405,-9.150639,3.0909145,false,Start wait time,62DCC903-E02B-4395-AB9F-18C2E80853EA
1574441419217,1.4808137,-9.150041,3.0843303,false,Start wait time,62DCC903-E02B-4395-AB9F-18C2E80853EA
1574441419221,1.4987702,-9.190144,3.0801406,false,Start wait time,62DCC903-E02B-4395-AB9F-18C2E80853EA
1574441419325,1.5035586,-9.214086,3.0765493,false,Start wait time,62DCC903-E02B-4395-AB9F-18C2E80853EA
1574441419328,1.4688427,-9.226056,3.0747535,false,Start wait time,62DCC903-E02B-4395-AB9F-18C2E80853EA
1574441419330,1.4826094,-9.122507,3.0244753,false,Start wait time,62DCC903-E02B-4395-AB9F-18C2E80853EA
1574441419495,1.4873978,-9.174581,3.0346506,true,Start wait time,62DCC903-E02B-4395-AB9F-18C2E80853EA
1574441419496,1.541866,-9.255385,3.056797,true,Start wait time,62DCC903-E02B-4395-AB9F-18C2E80853EA
1574441419497,1.5209166,-9.216479,3.0442274,true,Start wait time,62DCC903-E02B-4395-AB9F-18C2E80853EA
1574441419530,1.5442601,-9.189545,3.027468,false,Start wait time,62DCC903-E02B-4395-AB9F-18C2E80853EA
1574441419635,1.4909891,-9.192537,3.0250738,false,Start wait time,62DCC903-E02B-4395-AB9F-18C2E80853EA
1574441419638,1.5191209,-9.183559,2.9981391,false,Start wait time,62DCC903-E02B-4395-AB9F-18C2E80853EA
1574441419741,1.411382,-9.097966,3.1465795,false,Start wait time,62DCC903-E02B-4395-AB9F-18C2E80853EA
1574441419747,1.0259154,-8.965088,2.8455088,false,Start wait time,62DCC903-E02B-4395-AB9F-18C2E80853EA
1574441419850,1.1390414,-9.0794115,2.9376855,false,Start wait time,62DCC903-E02B-4395-AB9F-18C2E80853EA
1574441419854,1.3970166,-9.173983,3.0119057,false,Start wait time,62DCC903-E02B-4395-AB9F-18C2E80853EA
1574441419857,1.4903905,-9.328408,3.0244753,false,Start wait time,62DCC903-E02B-4395-AB9F-18C2E80853EA
1574441419950,1.5334862,-9.540894,3.0986955,false,Start wait time,62DCC903-E02B-4395-AB9F-18C2E80853EA
1574441419960,1.5239093,-9.555858,3.1262288,false,Start wait time,62DCC903-E02B-4395-AB9F-18C2E80853EA
1574441419962,1.4850036,-8.978256,2.9113493,false,Start wait time,62DCC903-E02B-4395-AB9F-18C2E80853EA
1574441420065,1.4808137,-9.019556,2.967613,false,Start wait time,62DCC903-E02B-4395-AB9F-18C2E80853EA
1574441420067,1.3664906,-9.285912,3.0370448,false,Start wait time,62DCC903-E02B-4395-AB9F-18C2E80853EA
